Feature.ID,LNTREGavg,LNTFR_avg,SPTREG_avg,SPTRF_avg,LNTFR_mad,LNFC,SPFC,LNTcon1,LNTcon2,LNTcon3,LNTfh1,LNTfh2,LNTfh3,LNTreg1,LNTreg2,LNTreg3,LNTfr1,LNTfr2,LNTfr3,SpleenTcon1,SpleenTcon2,SpleenTcon3,SpleenTfh1,SpleenTfh2,SpleenTfh3,SpleenTreg1,SpleenTreg2,SpleenTreg3,SpleenTfr1,SpleenTfr2,SpleenTfr3,BloodTcon1,BloodTcon2,BloodTcon3,BloodTfh1,BloodTfh2,BloodTfh3,BloodTreg1,BloodTreg2,BloodTreg3,BloodTfr1,BloodTfr2,BloodTfr3,cat
Nudt6,25.61133333,2.427666667,11.83866667,10.79466667,0.9370032,-10.54977344,-1.096714427,0,11.451,24.077,12.012,14.743,13.364,35.384,35.056,6.394,3.742,3.11,0.431,19.847,40.187,18.43,15.783,10.469,22.012,0.527,7.807,27.182,12.045,20.339,0,22.324,20.365,26.902,17.677,29.323,15.015,35.792,28.746,4.519,0,9.845,0,n
Hmga1-rs1,21.71266667,2.072,16.22666667,5.544333333,0.5826618,-10.47908623,-2.926711959,46.765,1.108,1.45,0.981,1.853,0.614,11.601,8.248,45.289,0.468,4.887,0.861,1.949,3.072,0.252,1.178,2.008,1.467,24.259,16.655,7.766,6.486,5.327,4.82,4.714,0.431,1.71,2.15,4.654,4.57,22.072,9.018,3.389,0,6.563,9.21,n
4930432K21Rik,2.996333333,0.287,4.068,1.698666667,1.00E-50,-10.44018583,-2.394819466,0,0,0,0,0.168,0,0,2.062,6.927,0,0,0.861,0,0,19.693,2.238,0,0.113,0,0,12.204,5.096,0,0,1.248,1.122,5.309,0,0.233,0,0,0,0,0,0,0,n
1700066B19Rik,16.199,1.578666667,2.082,0.805,1.00E-50,-10.26119088,-2.586335404,13.96,1.662,16.244,7.722,2.022,0,40.605,0,7.992,0,0,4.736,4.43,3.84,0,0.824,6.024,15.352,0,6.246,0,0,0.969,1.446,0,2.546,4.499,6.211,4.422,1.795,7.755,0,5.083,0,0,0,n
1810014B01Rik,7.455,0.73,8.213666667,3.342666667,0.6938568,-10.21232877,-2.457219784,0,0,2.611,0.368,7.919,0.154,6.381,0,15.984,0.468,0,1.722,0,1.536,0,0.824,2.438,1.919,1.582,3.643,19.416,2.316,0,7.712,0.693,4.228,1.53,0.478,4.422,6.855,14.913,8.455,0.565,5.981,0,0,n
H2-Q10,20.842,2.152666667,20.12333333,11.01733333,1.00E-50,-9.681944873,-1.826515794,8.376,3.694,2.901,0.245,5.645,9.37,0,10.31,52.216,0,0,6.458,16.657,8.191,14.643,4.476,0.574,5.418,14.766,15.094,30.51,6.022,8.233,18.797,13.034,10.873,8.818,8.6,9.542,22.849,0.597,11.273,15.815,0,12.033,0,n
Slc25a23,11.116,1.160666667,22.30566667,17.511,0.6938568,-9.577254449,-1.273808844,6.98,57.44,88.764,21.082,10.868,19.354,17.982,2.578,12.788,0.468,0,3.014,41.643,38.395,12.371,21.554,25.241,2.145,4.746,7.807,54.364,12.971,8.233,31.329,43.816,19.847,49.486,22.216,2.793,11.751,3.579,2.255,13.556,0,0,0.837,n
Lynx1,1.374666667,0.143666667,6.419333333,0.784666667,1.00E-50,-9.568445456,-8.18096856,0,4.617,0,0,0,3.072,0,4.124,0,0,0,0.431,0.886,13.822,0,0,0,0,0,19.258,0,1.39,0,0.964,4.437,1.294,2.339,0,0,0,0,0,2.824,0,0,0,n
Pla2g4f,14.99933333,1.578666667,6.592666667,0.772,1.00E-50,-9.501266888,-8.539723662,0,0,0,0,0,0,8.701,13.919,22.378,0,0,4.736,0,0,0,0,0,0,0,19.778,0,2.316,0,0,0,0,0,0,0,0,0,0,0,17.944,0,0,n
Gfod1,2.685666667,0.287,12.533,12.77933333,1.00E-50,-9.357723578,1.019654778,0,2.401,0,5.025,0.253,3.533,7.541,0.516,0,0,0,0.861,0,1.536,0,5.771,13.911,7.337,23.731,0,13.868,6.022,4.843,27.473,3.328,2.589,3.059,7.166,20.247,0.326,0.597,0,0.565,29.052,0,0,n
Sorcs2,34.48833333,3.754,38.87933333,1.762666667,3.2928546,-9.187089326,-22.05711043,31.409,4.248,2.031,0,2.19,0,50.466,40.211,12.788,0,2.221,9.041,0.532,20.989,6.817,0.118,5.163,1.919,33.224,39.036,44.378,0.463,0.969,3.856,8.736,10.485,17.995,0,0,0,38.178,31,11.861,0,8.751,36.001,n
Gm20033,2.841666667,0.311666667,3.143333333,2.057333333,1.00E-50,-9.11764705,-1.52786779,0,0,0.29,0,0,1.536,0,0,8.525,0.935,0,0,0,7.423,0,1.531,0.861,0,0,0,9.43,2.316,0,3.856,8.458,10.183,1.08,7.405,0,4.08,16.703,1.127,0,0,0,0,n
Mex3a,18.11033333,2.002,30.28866667,7.847333333,1.2765186,-9.046120544,-3.85974004,0.698,9.604,9.573,0,4.465,3.379,24.943,13.404,15.984,5.145,0,0.861,4.076,0,1.262,0.236,3.729,4.064,15.293,31.749,43.824,1.853,0,21.689,7.904,3.322,0.36,0.478,0.233,0.49,36.389,8.455,32.195,0,0,0,n
Mob3a,113.2466667,12.55966667,108.5996667,35.582,5.5241676,-9.016693649,-3.05209563,80.966,34.538,55.115,82.244,51.222,5.837,68.448,156.204,115.088,1.871,30.211,5.597,92.323,64.248,80.286,77.148,46.467,60.504,91.233,110.861,123.705,37.061,59.081,10.604,31.476,49.317,56.684,4.778,67.257,44.556,31.616,77.219,36.149,143.553,5.469,7.535,n
Chrnb1,14.50166667,1.629,12.882,1.00E-50,1.00E-50,-8.902189484,-1.29E+51,3.49,0,0,4.658,0.59,0,43.505,0,0,0,4.887,0,0,13.054,10.099,0.942,4.303,4.402,10.02,28.626,0,0,0,0,0,0.863,0.09,7.405,0,4.733,0,0,0,19.653,0,0,n
Gm17491,1.263,0.143666667,1.764666667,0.791,1.00E-50,-8.791183274,-2.230931311,0,7.388,3.771,0.123,0.084,0,1.16,1.031,1.598,0,0,0.431,0.354,0.512,0.252,0.118,0.143,0,4.219,0.52,0.555,0.927,0,1.446,0.139,1.338,0.27,0.239,0.698,0,0,0.564,0.565,0,0,2.512,n
Prkab2,17.54833333,2.014666667,14.07366667,6.800333333,0.6390006,-8.710291195,-2.069555415,26.523,3.325,27.267,9.806,6.318,6.144,22.623,26.292,3.73,5.613,0,0.431,17.72,0,7.322,11.661,0.287,13.884,6.328,10.93,24.963,9.265,10.654,0.482,19.274,16.353,5.398,17.916,7.913,16.321,14.913,13.527,1.13,2.563,0,0,n
Grtp1,2.486333333,0.287,7.067666667,1.291333333,1.00E-50,-8.663182345,-5.473154364,28.617,0,17.405,1.839,6.066,0.154,0,0,7.459,0,0,0.861,9.923,6.399,0,0.824,13.481,4.402,6.328,1.561,13.314,0,3.874,0,0.139,2.33,3.239,0,0,10.445,5.965,0,0,0,0,4.186,n
Abcc10,22.11366667,2.560666667,31.756,12.10733333,2.4121902,-8.635902109,-2.622873191,18.148,3.325,29.298,27.455,21.567,9.524,16.242,15.466,34.633,4.21,0.889,2.583,3.898,28.668,15.906,14.37,33.846,10.949,15.293,74.428,5.547,31.502,0,4.82,29.119,12.556,24.023,29.621,3.724,1.959,10.141,0.564,12.426,58.105,0,6.698,n
Zfp827,15.62766667,1.871,24.83533333,12.91766667,1.00E-50,-8.352574383,-1.922586638,12.564,17.177,18.855,24.391,15.08,21.658,2.32,21.652,22.911,5.613,0,0,26.049,14.59,17.673,12.956,26.819,35.896,33.751,21.339,19.416,31.039,0.484,7.23,8.736,7.076,16.915,4.061,22.341,13.873,36.389,18.036,8.472,1.709,0,24.28,n
Fam118b,12.36566667,1.484666667,5.351333333,6.666333333,1.0556112,-8.328917827,1.245733151,2.792,1.478,0,2.942,3.875,1.69,26.683,7.217,3.197,1.871,0,2.583,1.595,2.048,2.777,2.591,4.589,0.226,10.02,1.041,4.993,6.949,7.748,5.302,6.24,1.036,2.789,7.644,1.396,0.49,0,2.255,3.954,13.672,1.094,0,n
BC068281,12.225,1.481,8.690666667,7.093666667,1.00E-50,-8.254557731,-1.225130398,0.698,9.789,4.641,0.49,2.696,4.147,0,18.559,18.116,0,4.443,0,0.886,0,0,3.887,3.872,0.339,0,0,26.072,0,15.497,5.784,0.555,4.66,10.527,1.194,6.982,0.326,0,0.564,2.824,17.944,27.347,0,n
Col11a2,39.61533333,4.844,46.46733333,18.84366667,1.490013,-8.17822736,-2.465939042,99.812,24.565,19.435,0.123,7.919,3.994,69.028,39.695,10.123,6.548,7.553,0.431,21.973,19.965,16.158,3.769,6.167,4.177,49.044,51.527,38.831,33.818,12.591,10.122,54.493,49.144,49.396,5.255,3.025,9.956,42.95,25.927,28.806,0,35.004,48.56,n
Ccdc30,12.99666667,1.601333333,3.723333333,2.007333333,0.5367012,-8.116153209,-1.854865493,2.792,1.108,19.435,12.012,3.286,0.461,21.462,17.528,0,0,2.221,2.583,0,0,5.302,5.418,0,0.113,0,7.287,3.883,6.022,0,0,4.298,3.236,8.548,0.239,0,3.754,7.158,0,6.778,38.452,1.094,15.908,n
Cyp2d22,10.071,1.247333333,15.97766667,15.469,1.00E-50,-8.074024588,-1.03288297,2.094,3.509,20.596,0,0,0.461,4.641,15.981,9.591,3.742,0,0,10.809,20.989,37.366,2.591,1.721,0.113,13.711,2.602,31.62,0,29.056,17.351,14.559,22.436,17.635,5.494,0.233,12.73,10.738,0,11.861,17.944,9.845,0,n
Gm15441,19.62233333,2.432,14.784,0.323,0.2787288,-8.068393639,-45.77089783,1.396,1.108,5.512,3.309,0,0.307,17.982,20.105,20.78,3.742,3.554,0,3.544,5.887,6.059,3.534,11.904,4.064,43.243,0,1.109,0,0.969,0,33.972,7.551,27.802,11.944,18.618,18.769,19.686,2.255,24.852,1.709,16.408,0,n
Mcf2l,5.722666667,0.717666667,2.403666667,1.00E-50,1.00E-50,-7.973989778,-2.40E+50,0,0,0,2.819,0,6.144,0,12.373,4.795,0,0,2.153,0,0,0,0,0,0,0,0,7.211,0,0,0,0,0,0,0,0,0,0,1.127,0,0,0,0,n
Syp,20.843,2.674333333,22.13666667,8.260666667,1.5285606,-7.793718062,-2.679767574,0,0,0,2.084,0.505,0,3.48,34.54,24.509,3.274,0.444,4.305,0.709,0,0,0.118,2.008,1.355,29.532,29.667,7.211,6.949,0,17.833,0,0.086,2.789,0,0.465,0,0.597,1.691,2.824,0,4.375,0,n
A230072C01Rik,2.234,0.287,5.732333333,1.00E-50,1.00E-50,-7.783972125,-5.73E+50,0,4.063,0,3.187,1.432,0,0,6.702,0,0,0,0.861,0,3.84,0,0,2.008,3.612,0,0,17.197,0,0,0,0.139,0.647,0.45,10.988,0,0,13.72,0,0,0,53.599,0,n
Fam26f,66.24633333,8.538333333,44.53566667,16.113,1.9392408,-7.758696076,-2.763958708,0.698,26.966,15.374,20.592,12.974,19.201,102.672,58.77,37.297,9.355,10.663,5.597,21.796,18.174,19.188,13.31,19.074,24.495,22.149,76.51,34.948,11.118,22.761,14.46,14.282,14.497,34.19,13.855,10.705,7.344,31.02,51.855,0.565,17.09,3.282,58.607,n
Zmynd10,5.793333333,0.748333333,1.831,1.452666667,0.6938568,-7.74164811,-1.260440569,4.886,1.847,0,5.638,1.601,1.229,6.381,5.671,5.328,0.468,1.777,0,0.177,2.304,2.525,0,2.008,1.129,1.055,0,4.438,0,4.358,0,0.971,1.251,1.71,3.105,3.491,0,1.193,11.273,0.565,0,0,0,n
Aldh2,11.52066667,1.489,4.807666667,3.354666667,0.6938568,-7.737183794,-1.433127981,0,7.388,7.252,8.702,5.56,4.608,23.203,10.826,0.533,0.468,3.999,0,9.569,8.191,7.574,2.12,6.454,3.048,0,0,14.423,2.316,7.748,0,10.677,3.581,2.699,3.822,1.396,1.795,1.79,0,0,43.579,0,0,n
Amy1,7.203666667,0.935333333,9.117666667,9.649666667,1.00E-50,-7.701710623,1.058348262,3.49,16.992,16.244,4.29,5.645,0.614,12.761,6.186,2.664,2.806,0,0,25.695,18.942,0.505,12.956,4.303,4.064,6.856,8.848,11.649,12.045,7.264,9.64,8.874,9.449,21.684,8.6,2.793,16.321,17.896,9.582,10.732,0,0,0,n
Prr7,5.976333333,0.779666667,8.293333333,0.154333333,1.00E-50,-7.665241553,-53.73650119,5.584,0.369,9.863,0.49,2.443,0.461,1.74,9.795,6.394,2.339,0,0,3.544,2.816,0.757,0.353,3.012,4.064,0.527,17.696,6.657,0.463,0,0,0.832,2.761,3.059,2.15,3.258,3.101,0.597,2.255,0.565,0,2.188,5.023,n
Tmem14a,14.66766667,1.925333333,8.175,6.233,1.00E-50,-7.618247925,-1.311567464,0,3.694,0.29,5.393,3.37,2.611,36.544,0,7.459,0,5.776,0,6.202,0.256,0,6.478,12.047,6.096,8.438,0,16.087,14.361,0,4.338,0.139,1.596,2.519,0.239,0,12.077,0,3.382,15.815,0,51.412,0,n
Mcoln3,8.870666667,1.165,13.398,6.205333333,0.0355824,-7.614306152,-2.159110443,0,1.847,6.092,0,0,0.307,5.801,14.95,5.861,0.468,0.444,2.583,0.177,0,2.272,2.473,2.725,3.161,8.965,31.229,0,4.633,0.969,13.014,9.29,1.122,2.519,12.422,0,0,3.579,0,0,0.854,0,4.186,n
Gm14698_1,6.687333333,0.892,5.850666667,2.740333333,0.0548562,-7.497010463,-2.135020071,5.584,1.478,0,0.123,0.168,0.307,11.021,0.516,8.525,0.468,1.777,0.431,0.886,1.536,0,0.353,0.43,0.903,3.164,0.52,13.868,0,5.811,2.41,2.219,0.129,1.17,4.061,0.233,7.508,3.579,24.8,38.408,1.709,0,3.349,n
Xylt2,29.11666667,3.898333333,42.51333333,9.827666667,1.9392408,-7.469003849,-4.325882712,46.067,49.129,35.1,19.856,27.633,15.207,48.146,6.702,32.502,5.613,1.777,4.305,79.21,35.068,41.91,56.301,25.815,35.557,35.86,56.732,34.948,10.655,6.296,12.532,27.732,50.654,35.63,30.815,25.6,71.486,26.844,8.455,36.149,0.854,1.094,25.954,n
Tgfb1i1,10.35433333,1.403333333,8.246,6.264333333,1.00E-50,-7.378384797,-1.316341191,34.899,5.356,10.153,0,4.297,9.37,15.082,15.981,0,4.21,0,0,10.455,10.239,2.525,1.767,1.004,2.483,8.438,5.205,11.095,12.045,0,6.748,2.773,11.132,8.997,0,1.862,6.855,13.72,27.055,15.815,0,0,8.372,n
Npff,11.923,1.629,7.647666667,5.744666667,1.00E-50,-7.319214242,-1.331263781,1.396,6.464,12.763,2.697,2.106,1.075,24.943,10.826,0,0,4.887,0,5.493,1.024,19.44,3.298,5.593,5.08,4.219,2.082,16.642,14.824,0,2.41,9.568,9.708,11.967,0.956,3.724,2.938,6.562,11.836,0,0,0,2.512,n
Gm13139,6.401,0.878,2.636666667,2.800666667,0.0355824,-7.290432802,1.062199747,13.262,0.185,0.58,0,0,0,1.16,18.043,0,0.468,0.444,1.722,0.177,0,0,0.824,0.287,0.79,0,6.246,1.664,6.949,1.453,0,0.555,0.086,0,0,0,2.285,0,3.945,0,5.981,0,1.674,n
Adam22,16.456,2.326333333,6.419333333,4.682666667,0.6390006,-7.073792808,-1.370871298,0.698,14.222,13.344,2.084,0.168,9.677,35.964,13.404,0,6.548,0,0.431,10.278,6.399,0,9.305,15.776,3.161,0,19.258,0,10.192,0,3.856,3.051,14.929,7.828,13.855,9.076,0,5.369,19.164,0,0,0,0,n
Igf2bp2,15.86,2.249666667,8.296,3.944666667,0.7398174,-7.049933322,-2.103092783,28.617,1.293,2.901,4.412,2.612,6.298,12.761,10.31,24.509,2.806,2.221,1.722,1.772,9.727,1.01,2.709,4.876,2.596,14.239,6.766,3.883,5.559,1.937,4.338,9.706,8.931,6.388,0.717,3.258,4.08,16.106,3.945,4.519,1.709,0,0.837,n
Dnah17,3.29,0.467666667,15.29533333,2.211,1.00E-50,-7.034925155,-6.917835066,1.396,9.05,38,0.49,4.802,2.765,4.06,1.547,4.263,1.403,0,0,4.253,9.471,1.262,5.889,5.88,2.145,5.801,6.246,33.839,3.243,3.39,0,4.021,7.939,10.347,4.061,5.353,12.894,11.931,10.709,1.694,55.541,2.188,12.559,n
Specc1,5.148333333,0.740333333,8.690666667,0.160666667,1.00E-50,-6.954074744,-54.0912862,0,0.739,0,5.638,2.022,0,2.9,7.217,5.328,0,2.221,0,3.544,0,0,0,0,0,0,0,26.072,0,0,0.482,0,2.546,0.09,0.956,0,0,0,0,0,0,0,19.256,n
Col23a1,13.38733333,1.925333333,10.82533333,2.712666667,1.00E-50,-6.953254847,-3.990661094,0,0,8.122,0,0,0,9.861,2.062,28.239,0,5.776,0,8.151,0,3.03,0,10.613,5.305,21.622,3.643,7.211,1.39,0,6.748,9.706,9.32,3.689,12.661,0,2.122,0.597,11.273,17.51,0,0,0,n
RP24-288C12.6,797.7726667,115.243,455.9526667,468.5193333,13.0661538,-6.922526025,1.02756134,640.75,655.115,71.069,558.057,1109.949,958.65,850.958,687.192,855.168,35.548,159.497,150.684,857.666,1212.774,1049.52,824.134,738.022,888.711,175.083,217.559,975.216,730.105,142.86,532.593,1224.781,922.129,1169.493,1272.74,957.426,956.243,1138.784,868.57,1026.29,992.91,140.015,757.701,n
Ggcx,25.186,3.644,8.311666667,10.75133333,1.85325,-6.911635565,1.29352316,0.698,13.852,1.16,2.697,7.161,4.301,5.801,32.993,36.764,7.016,1.333,2.583,11.341,4.607,2.272,10.247,20.939,6.547,0.527,0,24.408,14.361,12.591,5.302,6.656,10.7,8.458,0,4.887,10.119,0,0,9.602,0,0,0,n
Gm12586,2.921333333,0.430666667,3.164,1.00E-50,1.00E-50,-6.783281728,-3.16E+50,7.678,9.789,5.221,0,3.117,0,0,8.764,0,0,0,1.292,0,8.447,3.535,3.18,8.748,2.822,9.492,0,0,0,0,0,0,0.086,1.35,0,0,1.632,0,0,0,0,31.722,0,n
Zfp609,34.47366667,5.094333333,23.68433333,24.595,1.0926762,-6.767061442,1.038450171,0,2.77,6.672,2.942,7.245,8.909,61.487,20.621,21.313,6.548,3.999,4.736,11.873,4.863,4.797,2.473,2.008,1.467,15.293,12.491,43.269,14.361,29.541,29.883,8.32,4.962,8.188,8.6,1.164,4.407,65.619,21.982,55.353,11.963,13.126,17.582,n
Amn1,28.17766667,4.18,20.75133333,14.405,2.6345802,-6.741068581,-1.440564619,59.329,33.43,0,13.483,6.655,13.671,14.502,40.726,29.305,0,1.777,10.763,2.835,18.174,1.515,16.372,38.436,16.481,12.657,21.86,27.737,18.067,17.918,7.23,17.887,10.657,18.445,4.3,16.058,13.383,18.493,9.018,6.778,0,1.094,20.931,n
Gm26583,34.39033333,5.107666667,7.887333333,1.878,0.1749468,-6.733080988,-4.199858005,6.282,8.681,51.054,4.29,9.604,1.536,26.103,5.671,71.397,2.339,2.221,10.763,3.544,6.655,0,5.536,3.442,2.483,3.692,0,19.97,3.706,0,1.928,18.164,9.881,8.278,6.927,19.083,25.624,10.141,14.091,0,5.127,0,32.652,n
1700113A16Rik,35.587,5.309333333,42.00233333,5.227333333,4.4062872,-6.702724762,-8.035135824,13.96,0.369,46.413,6.986,27.043,13.056,1.74,61.863,43.158,10.29,1.333,4.305,6.379,6.399,25.247,25.441,23.807,18.964,29.532,26.024,70.451,6.022,4.358,5.302,16.362,17.733,19.075,24.604,5.818,23.829,26.844,3.382,1.694,2.563,10.939,81.212,n
Cd7,37.29733333,5.566666667,38.01866667,13.181,4.9163016,-6.700119759,-2.884353742,6.282,36.016,2.031,0.613,2.022,14.439,6.961,80.422,24.509,0.468,9.774,6.458,5.139,28.412,0,0.707,8.605,0,43.243,19.778,51.035,24.553,10.17,4.82,25.929,1.294,2.879,6.45,20.945,0.326,47.723,14.655,34.454,31.616,62.35,36.001,n
Gm17535,2.084,0.311666667,1.773666667,1.433666667,1.00E-50,-6.686631009,-1.23715415,0.698,0,0.87,0.123,0.168,0.922,5.221,1.031,0,0.935,0,0,1.418,2.048,0,0,0.143,0.113,3.692,0.52,1.109,0.927,0,3.374,0.139,0.043,0.18,0.478,0,0.653,1.79,0.564,1.694,2.563,0,13.396,n
Fsd2,22.36566667,3.391,9.193333333,2.779666667,3.2928546,-6.595596187,-3.307351001,0,5.171,1.16,5.393,16.428,7.987,30.163,10.826,26.108,7.952,2.221,0,7.443,0,4.292,6.831,12.621,5.531,8.438,4.164,14.978,8.339,0,0,1.664,5.393,10.437,12.183,7.447,8.65,32.809,15.218,34.454,0,0,0.837,n
1700086O06Rik,1.953666667,0.296333333,4.383,2.41,1.00E-50,-6.592800908,-1.818672199,0,0,7.252,2.084,0.253,0,0,0,5.861,0,0.889,0,0.532,0,6.817,0.471,0.717,0,3.164,0,9.985,0,0,7.23,0,0.043,2.879,0,1.862,4.407,0,12.4,0,0,0,0,n
Gm8995,40.621,6.211666667,18.31533333,5.557333333,1.2765186,-6.539468741,-3.295705374,26.523,42.849,13.924,1.348,1.432,2.611,72.508,37.633,11.722,17.774,0,0.861,4.43,11.519,9.341,0.707,3.872,0.677,3.692,13.532,37.722,5.559,5.811,5.302,36.606,7.723,13.316,14.094,26.763,24.808,40.564,36.073,18.074,0.854,3.282,14.233,n
St8sia6,145.7156667,22.309,91.30033333,20.73533333,1.0704372,-6.531698718,-4.403128316,58.631,114.881,132.276,19.734,16.175,18.586,107.312,142.284,187.551,21.048,21.77,24.109,58.654,57.337,88.112,17.668,27.679,6.321,90.706,124.394,58.801,23.163,0.484,38.559,109.264,114.641,116.157,41.565,36.538,37.049,87.094,125.128,184.698,44.433,64.538,25.954,n
Rpsa-ps10,294.746,45.25766667,132.0806667,62.53466667,11.6369274,-6.512620329,-2.112119145,270.818,156.991,206.826,199.788,326.119,234.248,743.646,97.434,43.158,52.855,22.214,60.704,234.263,156.396,778.872,143.107,219.284,157.243,22.149,342.473,31.62,118.596,17.918,51.09,350.254,243.39,256.338,173.425,224.579,92.866,22.072,19.727,16.945,62.377,40.473,257.869,n
Pdxdc1,40.32333333,6.237,29.229,15.07966667,0.96369,-6.465180909,-1.938305444,20.242,43.034,15.374,9.438,12.132,27.035,30.744,42.273,47.953,5.145,7.108,6.458,20.201,23.549,8.584,14.016,21.943,13.997,15.293,46.322,26.072,15.751,18.402,11.086,25.652,18.51,38.689,32.965,25.832,27.582,4.176,22.546,52.529,2.563,22.971,11.721,n
Adrb2,49.739,7.701,33.74033333,21.775,6.7206258,-6.458771588,-1.54949866,40.483,38.232,39.451,7.599,8.677,22.887,59.167,63.409,26.641,7.952,2.666,12.485,34.555,37.115,26.762,30.035,15.346,18.964,36.388,43.199,21.634,32.892,29.541,2.892,54.355,35.423,31.401,31.054,29.789,34.927,3.579,28.746,86.418,34.179,0,70.328,n
Gm15446,41.40033333,6.433,43.169,36.94833333,3.9096162,-6.435618425,-1.168361225,24.429,55.593,29.878,31.01,43.387,52.533,20.882,64.956,38.363,6.081,9.774,3.444,38.63,87.797,39.133,43.344,33.846,19.077,39.025,32.79,57.692,42.157,52.301,16.387,28.841,32.878,41.928,83.846,10.705,44.067,21.475,47.346,3.389,35.888,7.657,4.186,n
Hip1,5.526666667,0.861,9.41,8.828666667,1.00E-50,-6.418892761,-1.065846107,0,1.108,0,16.792,0.505,1.69,5.221,10.826,0.533,0,0,2.583,0.177,0,0,2.709,4.016,3.161,6.856,20.819,0.555,12.508,0,13.978,6.933,2.805,1.35,2.15,7.214,7.018,10.738,0,0,61.523,0,8.372,n
Il11ra1,19.941,3.113,25.36433333,19.58033333,2.750223,-6.405717957,-1.295398444,20.242,20.686,19.435,12.134,14.659,16.743,37.704,7.733,14.386,3.742,0,5.597,19.67,19.454,28.277,14.252,15.776,12.078,19.512,42.158,14.423,17.141,31.478,10.122,14.421,26.061,11.967,11.227,22.574,6.202,20.879,6.2,23.158,27.343,22.971,0,n
Jmy,34.483,5.385333333,29.46433333,13.94266667,3.1594206,-6.403131964,-2.113249497,31.409,15.33,25.817,11.521,40.691,17.05,29.003,52.068,22.378,5.145,7.997,3.014,63.616,57.081,7.574,7.185,13.481,23.931,19.512,32.269,36.612,4.169,13.56,24.099,41.459,38.314,75.399,27.471,26.065,31.173,12.527,12.4,7.343,57.25,37.191,0.837,n
Adamtsl4,32.483,5.091,6.314666667,6.866,0.8628732,-6.380475349,1.087309966,0,2.216,9.573,2.206,1.769,0.154,69.608,11.857,15.984,6.081,4.887,4.305,16.834,1.28,4.04,2.827,7.027,6.208,15.821,3.123,0,4.169,8.717,7.712,4.992,11.132,2.339,6.689,6.284,7.997,37.582,2.255,0,24.78,2.188,20.931,n
Apol7e,34.213,5.452333333,12.85466667,9.230666667,3.4159104,-6.274928166,-1.392604363,147.275,114.511,77.451,45.473,45.746,34.254,25.523,20.105,57.011,8.887,4.887,2.583,66.983,99.059,120.428,19.317,46.037,23.479,10.02,13.012,15.532,6.949,3.874,16.869,54.909,112.958,93.484,37.743,41.658,56.96,50.705,6.764,6.778,28.198,14.22,0.837,n
Pex11g,53.84966667,8.593333333,61.979,30.94866667,5.55975,-6.266446859,-2.002638778,177.288,84.775,94.566,47.434,28.728,34.868,77.149,41.242,43.158,14.032,3.999,7.749,81.691,84.725,65.137,72.319,54.498,31.042,46.408,105.136,34.393,43.547,29.056,20.243,63.367,53.631,63.792,75.724,74.006,100.374,88.884,68.764,116.354,70.068,9.845,67.816,n
Mx2,15.35833333,2.453333333,9.615333333,5.762333333,1.9763058,-6.260190217,-1.668652745,0,8.127,8.122,6.006,1.938,3.226,0,24.23,21.845,0,1.333,6.027,8.506,4.607,4.04,15.194,6.167,5.305,0,0,28.846,3.243,14.044,0,0.277,6.127,14.486,8.361,2.327,1.959,17.299,15.218,11.861,10.254,10.939,0,n
Gm26892,10.834,1.734666667,4.716333333,1.00E-50,0.6938568,-6.245580322,-4.72E+50,0,0,0,0,0.421,0,0,0,32.502,0.468,0,4.736,0,0,0,0.236,0,0.339,0,4.164,9.985,0,0,0,1.387,0.043,0,0,0,2.938,32.213,4.509,0,0,0,0,n
Sema7a,7.347333333,1.184666667,6.899,1.00E-50,1.00E-50,-6.202025884,-6.90E+50,0,0,0,11.767,3.033,1.075,10.441,3.609,7.992,0,3.554,0,10.987,0,0,12.721,12.047,21.786,6.856,8.848,4.993,0,0,0,0.555,0.561,0,0,5.12,0,0,0,0,0,0,0,n
A330069E16Rik,5.800666667,0.935333333,4.058666667,1.593333333,1.00E-50,-6.201710623,-2.547280335,0,0,27.267,8.948,1.601,6.298,17.402,0,0,2.806,0,0,4.784,0,3.535,1.413,2.868,2.822,0,8.848,3.328,1.39,3.39,0,3.051,4.056,1.08,5.016,1.629,0.163,3.579,0,7.908,0,0,0,n
Sp6,75.49433333,12.199,53.95333333,9.881,11.3092728,-6.188567369,-5.460311034,0,5.91,7.832,1.839,1.011,1.843,42.345,133.521,50.617,20.113,3.999,12.485,1.949,20.477,19.693,0,2.295,3.725,80.159,65.059,16.642,7.412,12.591,9.64,1.664,2.589,2.429,5.255,0,2.285,21.475,24.237,29.936,19.653,0,0,n
Pygm,18.079,2.927,19.10066667,3.809666667,2.4107076,-6.176631363,-5.013736985,1.396,6.095,13.344,3.555,4.718,3.379,35.384,9.795,9.058,0.935,3.11,4.736,12.227,16.638,9.846,2.002,5.02,12.417,2.637,29.147,25.518,3.706,2.421,5.302,14.282,9.535,10.527,0.239,7.68,3.427,2.386,3.945,14.121,9.399,0,10.884,n
Itih5,102.3926667,16.658,125.1326667,15.80966667,0.7249914,-6.146756315,-7.914946552,7.678,11.821,14.504,14.218,6.066,4.147,102.672,129.912,74.594,7.952,8.441,33.581,7.088,6.655,12.876,8.834,18.931,4.628,132.367,74.948,168.083,19.92,7.748,19.761,11.231,7.249,7.288,0.956,0.465,5.712,69.198,87.928,62.131,21.362,82.04,86.236,n
