"","Feature.ID","rfTestPred","X1","X2"
"31044","Ppip5k2","2",0.304,0.696
"33328","Sdhc","2",0.304,0.696
"33647","Shc1","2",0.304,0.696
"33760","Sla","2",0.304,0.696
"37259","Usp37","2",0.304,0.696
"613","2310067B10Rik","2",0.305,0.695
"5560","Comtd1","2",0.305,0.695
"6820","Dpy19l3","2",0.305,0.695
"7099","Eef1e1","2",0.305,0.695
"7193","Eif3c","2",0.305,0.695
"7605","Faim","2",0.305,0.695
"28454","Nsmce2","2",0.305,0.695
"31842","Rap1gds1","2",0.305,0.695
"33028","Rsrc1","2",0.305,0.695
"34500","Snx17","2",0.305,0.695
"35798","Tmbim6","2",0.305,0.695
"2628","Akr1b10","2",0.306,0.694
"7423","Erf","2",0.306,0.694
"28009","Ndufaf2","2",0.306,0.694
"33880","Slc25a17","2",0.306,0.694
"36372","Trappc13_1","2",0.306,0.694
"3379","Atp13a3","2",0.307,0.693
"5597","Cox10","2",0.307,0.693
"5605","Cox20","2",0.307,0.693
"6545","Dhrs7","2",0.307,0.693
"23403","Hpcal1","2",0.307,0.693
"27942","Ncbp1","2",0.307,0.693
"30472","Pgam5","2",0.307,0.693
"30605","Pigu","2",0.307,0.693
"30779","Plekha8","2",0.307,0.693
"30976","Por","2",0.307,0.693
"34765","Spry1","2",0.307,0.693
"38038","Wdr36","2",0.307,0.693
"3065","Arel1","2",0.308,0.692
"25395","Lyrm2","2",0.308,0.692
"28104","Nf1","2",0.308,0.692
"32335","Rnf2","2",0.308,0.692
"34036","Slc3a2","2",0.308,0.692
"34227","Smc5","2",0.308,0.692
"35825","Tmed7","2",0.308,0.692
"37372","Vkorc1l1","2",0.308,0.692
"3062","Arc","2",0.309,0.691
"3181","Arl8b","2",0.309,0.691
"5992","Cyld","2",0.309,0.691
"25625","Mast4","2",0.309,0.691
"25760","Med28","2",0.309,0.691
"28266","Nmt1","2",0.309,0.691
"31711","Rab1b","2",0.309,0.691
"34723","Spn","2",0.309,0.691
"35118","Susd2","2",0.309,0.691
"35842","Tmem115","2",0.309,0.691
"4182","C2cd3","2",0.31,0.69
"4685","Ccnh","2",0.31,0.69
"8430","Galnt1","2",0.31,0.69
"22528","Golm1","2",0.31,0.69
"22684","Gpr89","2",0.31,0.69
"23019","Haus8","2",0.31,0.69
"27225","Mrpl11","2",0.31,0.69
"30021","Otud7b","2",0.31,0.69
"30474","Pgap2","2",0.31,0.69
"30796","Plekhm2","2",0.31,0.69
"31363","Prrc2b","2",0.31,0.69
"31493","Psme4","2",0.31,0.69
"31713","Rab21","2",0.31,0.69
"33969","Slc33a1","2",0.31,0.69
"34221","Smarce1","2",0.31,0.69
"34531","Socs7","2",0.31,0.69
"34792","Sqle","2",0.31,0.69
"7244","Elk1","2",0.311,0.689
"7787","Fam3c","2",0.311,0.689
"7807","Fam58b","2",0.311,0.689
"23490","Hspa2","2",0.311,0.689
"28014","Ndufaf7","2",0.311,0.689
"36030","Tmem55b","2",0.311,0.689
"663","2610008E11Rik","2",0.312,0.688
"3849","Bccip","2",0.312,0.688
"7186","Eif2d","2",0.312,0.688
"22703","Gpt2","2",0.312,0.688
"23176","Hist1h1e","2",0.312,0.688
"24086","Ing2","2",0.312,0.688
"24131","Ints5","2",0.312,0.688
"25882","Mfsd7b","2",0.312,0.688
"33550","Sf3b2","2",0.312,0.688
"36895","Tufm","2",0.312,0.688
"38274","Ywhab","2",0.312,0.688
"2484","Agap2","2",0.313,0.687
"2494","Aggf1","2",0.313,0.687
"3719","BC003331","2",0.313,0.687
"8698","Glrx2","2",0.313,0.687
"23121","Hexa","2",0.313,0.687
"24071","Imp4","2",0.313,0.687
"28136","Nfya","2",0.313,0.687
"31061","Ppp1cb","2",0.313,0.687
"31476","Psmd10","2",0.313,0.687
"34044","Slc44a1","2",0.313,0.687
"34903","St3gal2","2",0.313,0.687
"35831","Tmem101","2",0.313,0.687
"36287","Trac","2",0.313,0.687
"38175","Xbp1","2",0.313,0.687
"38656","Zfp664","2",0.313,0.687
"85","1500009L16Rik","2",0.314,0.686
"5024","Cep128","2",0.314,0.686
"7139","Eftud1","2",0.314,0.686
"23311","Hnrnpa3","2",0.314,0.686
"27248","Mrpl35","2",0.314,0.686
"27959","Ncmap","2",0.314,0.686
"28035","Ndufv1","2",0.314,0.686
"34831","Srprb","2",0.314,0.686
"37358","Vgll4","2",0.314,0.686
"4256","Cables2","2",0.315,0.685
"8385","Gabarapl2","2",0.315,0.685
"25492","Malsu1","2",0.315,0.685
"25893","Mgat4b","2",0.315,0.685
"27335","Msi2","2",0.315,0.685
"32399","Rom1","2",0.315,0.685
"35956","Tmem219","2",0.315,0.685
"36210","Tomm70a","2",0.315,0.685
"2020","Abcc1","2",0.316,0.684
"2451","Adsl","2",0.316,0.684
"2711","Alg3","2",0.316,0.684
"3590","B230398E01Rik","2",0.316,0.684
"6912","Dusp5","2",0.316,0.684
"8218","Foxj3","2",0.316,0.684
"23074","Hdhd2","2",0.316,0.684
"25256","Lrrc41","2",0.316,0.684
"27851","Naa35","2",0.316,0.684
"28290","Nol7","2",0.316,0.684
"30442","Pex2","2",0.316,0.684
"31033","Ppid","2",0.316,0.684
"34498","Snx15","2",0.316,0.684
"36288","Tradd","2",0.316,0.684
"36905","Tulp4","2",0.316,0.684
"65","1110057K04Rik","2",0.317,0.683
"600","2310044G17Rik","2",0.317,0.683
"5787","Csk","2",0.317,0.683
"24059","Ildr1","2",0.317,0.683
"25432","Mad2l2","2",0.317,0.683
"457","1700123O20Rik","2",0.318,0.682
"4358","Capn1","2",0.318,0.682
"5482","Coa5","2",0.318,0.682
"22821","Gsto1","2",0.318,0.682
"24129","Ints3","2",0.318,0.682
"24210","Isg20","2",0.318,0.682
"27457","Mtrr","2",0.318,0.682
"28247","Nmb","2",0.318,0.682
"33705","Sipa1l3","2",0.318,0.682
"35108","Supt4a","2",0.318,0.682
"36655","Trmt10c","2",0.318,0.682
"36657","Trmt112","2",0.318,0.682
"2841","Ankle1","2",0.319,0.681
"6279","Dbt","2",0.319,0.681
"8579","Gfpt1","2",0.319,0.681
"23093","Helb","2",0.319,0.681
"30532","Phf23","2",0.319,0.681
"30703","Pkp4","2",0.319,0.681
"30965","Pomt1","2",0.319,0.681
"31467","Psmb9","2",0.319,0.681
"32107","Rgp1","2",0.319,0.681
"34638","Spata5","2",0.319,0.681
"35443","Tcerg1","2",0.319,0.681
"38843","Zmiz2","2",0.319,0.681
"2232","Acot13","2",0.32,0.68
"5962","Cxx1b","2",0.32,0.68
"6683","Dnaja3","2",0.32,0.68
"6925","Dxo","2",0.32,0.68
"25318","Lsm14a","2",0.32,0.68
"25429","Mad1l1","2",0.32,0.68
"28501","Nucb1","2",0.32,0.68
"30558","Phpt1","2",0.32,0.68
"31719","Rab27a","2",0.32,0.68
"31991","Rce1","2",0.32,0.68
"33054","Rufy1","2",0.32,0.68
"38073","Wdr77","2",0.32,0.68
"2185","Acadl","2",0.321,0.679
"5917","Cul1","2",0.321,0.679
"8169","Fnbp1","2",0.321,0.679
"23168","Hipk3","2",0.321,0.679
"27913","Nat2","2",0.321,0.679
"28453","Nsmce1","2",0.321,0.679
"30114","Pam16","2",0.321,0.679
"31501","Psph","2",0.321,0.679
"33527","Set","2",0.321,0.679
"33875","Slc25a12","2",0.321,0.679
"35470","Tcof1","2",0.321,0.679
"540","2210013O21Rik","2",0.322,0.678
"2193","Acap3","2",0.322,0.678
"3314","Asun","2",0.322,0.678
"7208","Eif4a1","2",0.322,0.678
"28401","Nr4a1","2",0.322,0.678
"28544","Nup210","2",0.322,0.678
"2713","Alg6","2",0.323,0.677
"2763","Amdhd2","2",0.323,0.677
"6284","Dcaf12","2",0.323,0.677
"22719","Grap","2",0.323,0.677
"25584","Mapkapk3","2",0.323,0.677
"28069","Nek7","2",0.323,0.677
"31230","Prkca","2",0.323,0.677
"37946","Vps54","2",0.323,0.677
"38","1110004F10Rik","2",0.324,0.676
"5815","Csrp2","2",0.324,0.676
"6288","Dcaf15","2",0.324,0.676
"6707","Dnajc18","2",0.324,0.676
"24881","Lage3","2",0.324,0.676
"27303","Mrrf","2",0.324,0.676
"27347","Msrb1","2",0.324,0.676
"30663","Pitpna","2",0.324,0.676
"33223","Scfd1","2",0.324,0.676
"35113","Surf1","2",0.324,0.676
"35127","Sv2a","2",0.324,0.676
"37027","Ube2o","2",0.324,0.676
"4063","Btbd10","2",0.325,0.675
"7245","Elk3","2",0.325,0.675
"22484","Gnb1l","2",0.325,0.675
"26664","Mmgt2","2",0.325,0.675
"28390","Nr1i3","2",0.325,0.675
"30371","Pdlim2","2",0.325,0.675
"31860","Rars","2",0.325,0.675
"35655","Thap7","2",0.325,0.675
"35713","Timm10b","2",0.325,0.675
"37309","Vamp4","2",0.325,0.675
"4755","Cd22","2",0.326,0.674
"24497","Kdelr1","2",0.326,0.674
"30502","Pgs1","2",0.326,0.674
"31143","Ppt1","2",0.326,0.674
"31174","Prdm11","2",0.326,0.674
"33593","Sgpl1","2",0.326,0.674
"34659","Specc1l","2",0.326,0.674
"35736","Tiprl","2",0.326,0.674
"35945","Tmem208","2",0.326,0.674
"38908","Zswim4","2",0.326,0.674
"3658","Bad","2",0.327,0.673
"20170","Gm27029","2",0.327,0.673
"22804","Gspt1","2",0.327,0.673
"25527","Map2k2","2",0.327,0.673
"25740","Med10","2",0.327,0.673
"35402","Tbl3","2",0.327,0.673
"38918","Zxdb","2",0.327,0.673
"689","2610301B20Rik","2",0.328,0.672
"2797","Amz2","2",0.328,0.672
"3928","Bicd1","2",0.328,0.672
"24145","Ipo4","2",0.328,0.672
"25646","Mbd3","2",0.328,0.672
"25901","Mgmt","2",0.328,0.672
"25918","Mical2","2",0.328,0.672
"28542","Nup188","2",0.328,0.672
"29985","Oser1","2",0.328,0.672
"30428","Pet100","2",0.328,0.672
"31694","Rab1","2",0.328,0.672
"33310","Scyl3","2",0.328,0.672
"38848","Zmym4","2",0.328,0.672
"577","2310011J03Rik","2",0.329,0.671
"3364","Atmin","2",0.329,0.671
"5017","Cenpt","2",0.329,0.671
"5833","Cstf3","2",0.329,0.671
"28293","Nolc1","2",0.329,0.671
"33196","Scand1","2",0.329,0.671
"34058","Slc48a1","2",0.329,0.671
"34492","Snx1","2",0.329,0.671
"6002","Cyp20a1","2",0.33,0.67
"6477","Degs1","2",0.33,0.67
"25021","Letm1","2",0.33,0.67
"28550","Nup50","2",0.33,0.67
"31417","Prune","2",0.33,0.67
"31750","Rab4b","2",0.33,0.67
"33071","Rwdd2b","2",0.33,0.67
"34040","Slc41a3","2",0.33,0.67
"34786","Sptlc2","2",0.33,0.67
"38352","Zc3h7b","2",0.33,0.67
"563","2310001H17Rik","2",0.331,0.669
"5768","Cryl1","2",0.331,0.669
"6324","Dctn2","2",0.331,0.669
"6370","Ddx27","2",0.331,0.669
"24069","Immt","2",0.331,0.669
"24220","Isoc2b","2",0.331,0.669
"30914","Poldip3","2",0.331,0.669
"33188","Scaf4","2",0.331,0.669
"35040","Stx18","2",0.331,0.669
"36376","Trappc3","2",0.331,0.669
"38828","Zkscan17","2",0.331,0.669
"3204","Arpc1a","2",0.332,0.668
"3882","Bcor","2",0.332,0.668
"4294","Cacybp","2",0.332,0.668
"7617","Fam107b","2",0.332,0.668
"7958","Fbxo7","2",0.332,0.668
"23665","Igbp1","2",0.332,0.668
"27907","Nars","2",0.332,0.668
"33044","Rtn4","2",0.332,0.668
"36676","Trp53","2",0.332,0.668
"38620","Zfp60","2",0.332,0.668
"2975","Apba3","2",0.333,0.667
"3886","Bdh1","2",0.333,0.667
"5553","Commd5","2",0.333,0.667
"6567","Diap1","2",0.333,0.667
"24473","Kctd10","2",0.333,0.667
"27118","Mon1b","2",0.333,0.667
"27420","Mtfr1","2",0.333,0.667
"30510","Phc1","2",0.333,0.667
"30823","Plrg1","2",0.333,0.667
"31050","Ppm1f","2",0.333,0.667
"35439","Tceanc2","2",0.333,0.667
"37317","Vars","2",0.333,0.667
"1619","9030624J02Rik","2",0.334,0.666
"4192","C330007P06Rik","2",0.334,0.666
"8566","Gemin6","2",0.334,0.666
"22918","H2-Ab1","2",0.334,0.666
"28110","Nfatc2","2",0.334,0.666
"30171","Pars2","2",0.334,0.666
"33374","Seh1l","2",0.334,0.666
"33525","Sesn3","2",0.334,0.666
"34004","Slc36a4","2",0.334,0.666
"36188","Tns1","2",0.334,0.666
"38069","Wdr73","2",0.334,0.666
"6323","Dctn1","2",0.335,0.665
"7952","Fbxo45","2",0.335,0.665
"8495","Gbf1","2",0.335,0.665
"23013","Haus2","2",0.335,0.665
"25932","Mief1","2",0.335,0.665
"27279","Mrps18a","2",0.335,0.665
"30434","Pex11a","2",0.335,0.665
"31772","Rabif","2",0.335,0.665
"3348","Atg3","2",0.336,0.664
"3952","Bloc1s6","2",0.336,0.664
"4380","Capzb","2",0.336,0.664
"6846","Drosha","2",0.336,0.664
"15525","Gm21986","2",0.336,0.664
"34333","Snhg6","2",0.336,0.664
"36740","Tshz1","2",0.336,0.664
"2050","Abhd14a","2",0.337,0.663
"2586","Aip","2",0.337,0.663
"3494","Auh","2",0.337,0.663
"8227","Foxn2","2",0.337,0.663
"8388","Gabpa","2",0.337,0.663
"23336","Hopx","2",0.337,0.663
"31474","Psmc6","2",0.337,0.663
"31483","Psmd4","2",0.337,0.663
"34245","Smg8","2",0.337,0.663
"34930","St8sia4","2",0.337,0.663
"38837","Zmat2","2",0.337,0.663
"620","2410004B18Rik","2",0.338,0.662
"3599","B3galt6","2",0.338,0.662
"6699","Dnajc10","2",0.338,0.662
"22697","Gps1","2",0.338,0.662
"32041","Rell1","2",0.338,0.662
"33447","Serp1","2",0.338,0.662
"34332","Snhg5","2",0.338,0.662
"36020","Tmem5","2",0.338,0.662
"38272","Ythdf2","2",0.338,0.662
"38651","Zfp654","2",0.338,0.662
"5215","Chtf8","2",0.339,0.661
"5830","Cstf1","2",0.339,0.661
"7048","Ebag9","2",0.339,0.661
"22837","Gtf2b","2",0.339,0.661
"25953","Mipep","2",0.339,0.661
"27454","Mtr","2",0.339,0.661
"30577","Pias2","2",0.339,0.661
"31119","Ppp2r3c","2",0.339,0.661
"31535","Ptges2","2",0.339,0.661
"4927","Cdk8","2",0.34,0.66
"7211","Eif4b","2",0.34,0.66
"27572","Myg1","2",0.34,0.66
"27846","Naa15","2",0.34,0.66
"28627","Ociad1","2",0.34,0.66
"33922","Slc26a2","2",0.34,0.66
"3180","Arl8a","2",0.341,0.659
"3327","Atf1","2",0.341,0.659
"25755","Med23","2",0.341,0.659
"28017","Ndufb2","2",0.341,0.659
"28048","Necap2","2",0.341,0.659
"32342","Rnf215","2",0.341,0.659
"33187","Scaf11","2",0.341,0.659
"34278","Smox","2",0.341,0.659
"36623","Trim59","2",0.341,0.659
"37100","Uck1","2",0.341,0.659
"38840","Zmat5","2",0.341,0.659
"38867","Znrd1","2",0.341,0.659
"717","2700089E24Rik","2",0.342,0.658
"5798","Csnk1d","2",0.342,0.658
"7716","Fam185a","2",0.342,0.658
"8119","Fkbp4","2",0.342,0.658
"22983","Habp4","2",0.342,0.658
"23152","Hif1an","2",0.342,0.658
"24116","Insig1","2",0.342,0.658
"27260","Mrpl46","2",0.342,0.658
"28140","Ngdn","2",0.342,0.658
"28278","Noc3l","2",0.342,0.658
"30019","Otud6b","2",0.342,0.658
"31844","Rap2b","2",0.342,0.658
"36732","Tsfm","2",0.342,0.658
"38814","Zgpat","2",0.342,0.658
"40","1110007C09Rik","2",0.343,0.657
"3205","Arpc1b","2",0.343,0.657
"5232","Cinp","2",0.343,0.657
"6314","Dcp2","2",0.343,0.657
"7200","Eif3j1","2",0.343,0.657
"7311","Endog","2",0.343,0.657
"7658","Fam136a","2",0.343,0.657
"8708","Gltp","2",0.343,0.657
"26611","Mis12","2",0.343,0.657
"27972","Ncstn","2",0.343,0.657
"27985","Ndrg1","2",0.343,0.657
"30195","Paxip1","2",0.343,0.657
"31522","Ptdss1","2",0.343,0.657
"33344","Sec13","2",0.343,0.657
"33598","Sgsm2","2",0.343,0.657
"35600","Tfap4","2",0.343,0.657
"36663","Trmt2b","2",0.343,0.657
"37947","Vps72","2",0.343,0.657
"38346","Zc3h15","2",0.343,0.657
"1498","5730508B09Rik","2",0.344,0.656
"3393","Atp2b1","2",0.344,0.656
"4424","Casp4","2",0.344,0.656
"5111","Chaf1a","2",0.344,0.656
"5146","Chic1","2",0.344,0.656
"5921","Cul4b","2",0.344,0.656
"6560","Dhx38","2",0.344,0.656
"23434","Hs2st1","2",0.344,0.656
"25333","Lta4h","2",0.344,0.656
"223","1700020I14Rik","2",0.345,0.655
"7653","Fam134a","2",0.345,0.655
"23506","Hspbp1","2",0.345,0.655
"36274","Tpst2","2",0.345,0.655
"36646","Trip12","2",0.345,0.655
"3354","Atg5","2",0.346,0.654
"5153","Chm","2",0.346,0.654
"8773","Gm10094","2",0.346,0.654
"22696","Gprin3","2",0.346,0.654
"23327","Hnrnpul2","2",0.346,0.654
"23967","Ikbip","2",0.346,0.654
"30756","Plcl1","2",0.346,0.654
"35903","Tmem176b","2",0.346,0.654
"5550","Commd2","2",0.347,0.653
"5718","Crip1","2",0.347,0.653
"23992","Il16","2",0.347,0.653
"31159","Pramef8","2",0.347,0.653
"31741","Rab3gap2","2",0.347,0.653
"31774","Rabl3","2",0.347,0.653
"32239","Rlf","2",0.347,0.653
"32333","Rnf19a","2",0.347,0.653
"36112","Tmx2","2",0.347,0.653
"37007","Ube2d3","2",0.347,0.653
"37163","Unc13d","2",0.347,0.653
"2963","Ap3s2","2",0.348,0.652
"6261","Dars","2",0.348,0.652
"7008","E2f6","2",0.348,0.652
"25872","Mfsd11","2",0.348,0.652
"27949","Ncf4","2",0.348,0.652
"29997","Ostm1","2",0.348,0.652
"31904","Rb1","2",0.348,0.652
"34250","Smim12","2",0.348,0.652
"35065","Suclg2","2",0.348,0.652
"38463","Zfp207","2",0.348,0.652
"1688","9430016H08Rik","2",0.349,0.651
"3173","Arl5b","2",0.349,0.651
"6559","Dhx37","2",0.349,0.651
"6698","Dnajc1","2",0.349,0.651
"22834","Gtf2a1","2",0.349,0.651
"27258","Mrpl44","2",0.349,0.651
"33368","Sec62","2",0.349,0.651
"33884","Slc25a20","2",0.349,0.651
"35282","Taf9_2","2",0.349,0.651
"38253","Yipf3","2",0.349,0.651
"1068","4930503L19Rik","2",0.35,0.65
"4811","Cd79b","2",0.35,0.65
"5569","Cops3","2",0.35,0.65
"5983","Cyc1","2",0.35,0.65
"8993","Gm10499","2",0.35,0.65
"25373","Ly75","2",0.35,0.65
"25485","Mak16","2",0.35,0.65
"27875","Nagpa","2",0.35,0.65
"28645","Ogdh","2",0.35,0.65
"34251","Smim13","2",0.35,0.65
"38343","Zc3h12d","2",0.35,0.65
"610","2310061I04Rik","2",0.351,0.649
"2479","Afmid","2",0.351,0.649
"6128","D10Jhu81e","2",0.351,0.649
"11448","Gm13568","2",0.351,0.649
"31106","Ppp1r7","2",0.351,0.649
"31589","Ptprcap","2",0.351,0.649
"32322","Rnf168","2",0.351,0.649
"33191","Scamp1","2",0.351,0.649
"34941","Stam","2",0.351,0.649
"35823","Tmed5","2",0.351,0.649
"3330","Atf4","2",0.352,0.648
"8109","Fiz1","2",0.352,0.648
"22647","Gpr19","2",0.352,0.648
"24486","Kctd20","2",0.352,0.648
"24488","Kctd3","2",0.352,0.648
"30895","Poc5","2",0.352,0.648
"31695","Rab10","2",0.352,0.648
"5599","Cox14","2",0.353,0.647
"6755","Dnttip2","2",0.353,0.647
"6913","Dusp6","2",0.353,0.647
"7881","Fastkd3","2",0.353,0.647
"22559","Gpatch11","2",0.353,0.647
"25088","Lin7c","2",0.353,0.647
"27294","Mrps34","2",0.353,0.647
"30438","Pex13","2",0.353,0.647
"35928","Tmem194","2",0.353,0.647
"37273","Usp50","2",0.353,0.647
"3136","Arhgef39","2",0.354,0.646
"3369","Atox1","2",0.354,0.646
"4591","Ccdc61","2",0.354,0.646
"5442","Cnot1","2",0.354,0.646
"5925","Cuta","2",0.354,0.646
"7391","Eprs","2",0.354,0.646
"7571","F730043M19Rik","2",0.354,0.646
"8565","Gemin5","2",0.354,0.646
"30918","Pole4","2",0.354,0.646
"32005","Rdh11","2",0.354,0.646
"37052","Ubn1","2",0.354,0.646
"38219","Xpo7","2",0.354,0.646
"3428","Atp6v0d1","2",0.355,0.645
"4050","Bscl2","2",0.355,0.645
"4948","Cdon","2",0.355,0.645
"6557","Dhx35","2",0.355,0.645
"23124","Hexim1","2",0.355,0.645
"24166","Iqgap1","2",0.355,0.645
"28527","Nudt7","2",0.355,0.645
"30941","Polr2i","2",0.355,0.645
"33003","Rrs1","2",0.355,0.645
"35556","Tes","2",0.355,0.645
"36223","Tor1aip1","2",0.355,0.645
"38790","Zfp960","2",0.355,0.645
"2799","Anapc10","2",0.356,0.644
"3871","Bcl3","2",0.356,0.644
"7188","Eif2s2","2",0.356,0.644
"7750","Fam210b","2",0.356,0.644
"8502","Gbp3","2",0.356,0.644
"27264","Mrpl49","2",0.356,0.644
"28541","Nup160","2",0.356,0.644
"30088","Pafah1b2","2",0.356,0.644
"31730","Rab35","2",0.356,0.644
"32434","RP23-199B2.4","2",0.356,0.644
"33107","S1pr4","2",0.356,0.644
"38056","Wdr59","2",0.356,0.644
"3681","Bap1","2",0.357,0.643
"4336","Camk2g","2",0.357,0.643
"25674","Mcat","2",0.357,0.643
"25853","Mex3c","2",0.357,0.643
"28411","Nrbf2","2",0.357,0.643
"30150","Parg","2",0.357,0.643
"32831","Rprd1b","2",0.357,0.643
"35135","Svil","2",0.357,0.643
"35425","Tcaim","2",0.357,0.643
"2039","Abcg2","2",0.358,0.642
"5920","Cul4a","2",0.358,0.642
"7849","Fam96b","2",0.358,0.642
"24331","Junb","2",0.358,0.642
"25116","Llgl2","2",0.358,0.642
"27168","Mpst","2",0.358,0.642
"34850","Srsf7","2",0.358,0.642
"34874","Ssr3","2",0.358,0.642
"36360","Trak1","2",0.358,0.642
"36874","Tuba4a","2",0.358,0.642
"6326","Dctn4","2",0.359,0.641
"6958","Dzip3","2",0.359,0.641
"8007","Fdft1","2",0.359,0.641
"8134","Flna","2",0.359,0.641
"14223","Gm16894","2",0.359,0.641
"15521","Gm21982","2",0.359,0.641
"24595","Klc3","2",0.359,0.641
"24929","Lax1","2",0.359,0.641
"31192","Prdx6","2",0.359,0.641
"31931","Rbm17","2",0.359,0.641
"33567","Sft2d2","2",0.359,0.641
"38451","Zfp157","2",0.359,0.641
"7251","Elmo2","2",0.36,0.64
"8045","Fgd6","2",0.36,0.64
"24070","Imp3","2",0.36,0.64
"25926","Micu2","2",0.36,0.64
"30937","Polr2e","2",0.36,0.64
"31697","Rab11b","2",0.36,0.64
"35060","Styx","2",0.36,0.64
"36954","U2af2","2",0.36,0.64
"4564","Ccdc28b","2",0.361,0.639
"5363","Clpp","2",0.361,0.639
"5400","Cmpk2","2",0.361,0.639
"19881","Gm26718","2",0.361,0.639
"24359","Katnbl1","2",0.361,0.639
"27154","Mplkip","2",0.361,0.639
"27927","Nbeal2","2",0.361,0.639
"30523","Phf15","2",0.361,0.639
"30972","Pop5","2",0.361,0.639
"31771","Rabggtb","2",0.361,0.639
"37005","Ube2d2a","2",0.361,0.639
"37302","Uxt","2",0.361,0.639
"3043","Aprt","2",0.362,0.638
"4741","Cd2","2",0.362,0.638
"7177","Eif2ak2","2",0.362,0.638
"8389","Gabpb1","2",0.362,0.638
"23445","Hsbp1","2",0.362,0.638
"25223","Lrr1","2",0.362,0.638
"25829","Mettl2","2",0.362,0.638
"25862","Mff","2",0.362,0.638
"25876","Mfsd3","2",0.362,0.638
"28073","Nelfb","2",0.362,0.638
"33547","Sf3a2","2",0.362,0.638
"33869","Slc24a3","2",0.362,0.638
"34794","Sqstm1","2",0.362,0.638
"34819","Srp14","2",0.362,0.638
"35107","Supt3","2",0.362,0.638
"35111","Supt7l","2",0.362,0.638
"35173","Syncrip","2",0.362,0.638
"38306","Zbtb25","2",0.362,0.638
"38413","Zfand2b","2",0.362,0.638
"2245","Acp1","2",0.363,0.637
"3128","Arhgef2","2",0.363,0.637
"5901","Ctss","2",0.363,0.637
"24570","Kif5c","2",0.363,0.637
"32826","Rpp30","2",0.363,0.637
"35582","Tex261","2",0.363,0.637
"35628","Tgfbr1","2",0.363,0.637
"37316","Vapb","2",0.363,0.637
"3284","Asna1","2",0.364,0.636
"3947","Bloc1s2","2",0.364,0.636
"3980","Bnip1","2",0.364,0.636
"4613","Ccdc82","2",0.364,0.636
"5887","Ctsc","2",0.364,0.636
"7633","Fam120a","2",0.364,0.636
"8190","Folr4","2",0.364,0.636
"23566","Ica1","2",0.364,0.636
"25173","Lpcat3","2",0.364,0.636
"27868","Nadk2","2",0.364,0.636
"31320","Prpf18","2",0.364,0.636
"34509","Snx27","2",0.364,0.636
"34530","Socs6","2",0.364,0.636
"35738","Tjap1","2",0.364,0.636
"35793","Tma16","2",0.364,0.636
"2708","Alg13","2",0.365,0.635
"4788","Cd40lg","2",0.365,0.635
"6246","Dak","2",0.365,0.635
"7698","Fam172a","2",0.365,0.635
"14840","Gm20521","2",0.365,0.635
"23332","Homez","2",0.365,0.635
"31040","Ppil3","2",0.365,0.635
"32334","Rnf19b","2",0.365,0.635
"34256","Smim19","2",0.365,0.635
"36998","Ubc","2",0.365,0.635
"2350","Adam9","2",0.366,0.634
"2998","Aplp2","2",0.366,0.634
"3981","Bnip2","2",0.366,0.634
"7702","Fam174b","2",0.366,0.634
"22535","Gopc","2",0.366,0.634
"23576","Ict1","2",0.366,0.634
"23585","Idh3b","2",0.366,0.634
"24022","Il1rn","2",0.366,0.634
"24279","Itpr1","2",0.366,0.634
"25917","Mical1","2",0.366,0.634
"28029","Ndufs3","2",0.366,0.634
"30933","Polr2a","2",0.366,0.634
"33059","Rundc3a","2",0.366,0.634
"34795","Sra1","2",0.366,0.634
"38592","Zfp53","2",0.366,0.634
"5393","Cmip","2",0.367,0.633
"5561","Copa","2",0.367,0.633
"7769","Fam221b","2",0.367,0.633
"19777","Gm26617","2",0.367,0.633
"19922","Gm26759","2",0.367,0.633
"22864","Gtpbp8","2",0.367,0.633
"23043","Hcfc2","2",0.367,0.633
"23533","Htra2","2",0.367,0.633
"23596","Ier3ip1","2",0.367,0.633
"28028","Ndufs2","2",0.367,0.633
"28297","Nop10","2",0.367,0.633
"30784","Plekhf2","2",0.367,0.633
"33399","Sema4d","2",0.367,0.633
"37243","Usp21","2",0.367,0.633
"498","1810058I24Rik","2",0.368,0.632
"2510","Agps","2",0.368,0.632
"3454","Atp9a","2",0.368,0.632
"6111","Cyth2","2",0.368,0.632
"6282","Dcaf10","2",0.368,0.632
"6591","Dkc1","2",0.368,0.632
"7136","Efr3a","2",0.368,0.632
"7225","Eif5a","2",0.368,0.632
"28558","Nupl1","2",0.368,0.632
"30493","Pgm3","2",0.368,0.632
"30644","Pinx1","2",0.368,0.632
"31811","Rala","2",0.368,0.632
"301","1700037C18Rik","2",0.369,0.631
"5600","Cox15","2",0.369,0.631
"7766","Fam220a_1","2",0.369,0.631
"20565","Gm4540","2",0.369,0.631
"22965","H2afj","2",0.369,0.631
"23122","Hexb","2",0.369,0.631
"24089","Ing5","2",0.369,0.631
"24353","Kat7","2",0.369,0.631
"27953","Nckap1l","2",0.369,0.631
"31336","Prps1","2",0.369,0.631
"35654","Thap4","2",0.369,0.631
"38222","Xrcc1","2",0.369,0.631
"38387","Zdhhc18","2",0.369,0.631
"3001","Apoa1bp","2",0.37,0.63
"8305","Ftsj1","2",0.37,0.63
"24106","Inpp5b","2",0.37,0.63
"24107","Inpp5d","2",0.37,0.63
"25530","Map2k5","2",0.37,0.63
"27654","Mzt2","2",0.37,0.63
